,start_date,venue,innings,ball,batting_team,bowling_team,striker,bowler,total_wickets,total_runs
2404,2008-04-26,3805,1,4.3,4078,3474,WP Saha,P Amarnath,0,0
2405,2008-04-26,3805,1,4.4,4078,3474,WP Saha,P Amarnath,0,4
2406,2008-04-26,3805,1,4.5,4078,3474,WP Saha,P Amarnath,0,4
2407,2008-04-26,3805,1,4.6,4078,3474,WP Saha,P Amarnath,0,4
2408,2008-04-26,3805,1,5.1,4078,3474,SC Ganguly,MS Gony,0,0
2409,2008-04-26,3805,1,5.2,4078,3474,SC Ganguly,MS Gony,0,1
2410,2008-04-26,3805,1,5.3,4078,3474,WP Saha,MS Gony,0,4
2411,2008-04-26,3805,1,5.4,4078,3474,WP Saha,MS Gony,0,6
2412,2008-04-26,3805,1,5.5,4078,3474,WP Saha,MS Gony,1,0
2413,2008-04-26,3805,1,5.6,4078,3474,DJ Hussey,MS Gony,0,0
2503,2008-04-26,3805,2,0.1,3470,4072,PA Patel,AB Dinda,0,0
2504,2008-04-26,3805,2,0.2,3470,4072,PA Patel,AB Dinda,0,0
2505,2008-04-26,3805,2,0.3,3470,4072,PA Patel,AB Dinda,0,1
2506,2008-04-26,3805,2,0.4,3470,4072,PA Patel,AB Dinda,0,0
2507,2008-04-26,3805,2,0.5,3470,4072,PA Patel,AB Dinda,0,0
2508,2008-04-26,3805,2,0.6,3470,4072,PA Patel,AB Dinda,0,4
2509,2008-04-26,3805,2,0.7,3470,4072,PA Patel,AB Dinda,0,0
2510,2008-04-26,3805,2,1.1,3470,4072,ML Hayden,I Sharma,0,0
2511,2008-04-26,3805,2,1.2,3470,4072,ML Hayden,I Sharma,0,1
2512,2008-04-26,3805,2,1.3,3470,4072,PA Patel,I Sharma,0,0
2513,2008-04-26,3805,2,1.4,3470,4072,PA Patel,I Sharma,0,0
2514,2008-04-26,3805,2,1.5,3470,4072,PA Patel,I Sharma,0,2
2515,2008-04-26,3805,2,1.6,3470,4072,PA Patel,I Sharma,0,0
2516,2008-04-26,3805,2,2.1,3470,4072,ML Hayden,AB Dinda,0,0
2517,2008-04-26,3805,2,2.2,3470,4072,ML Hayden,AB Dinda,0,4
2518,2008-04-26,3805,2,2.3,3470,4072,ML Hayden,AB Dinda,0,0
2519,2008-04-26,3805,2,2.4,3470,4072,ML Hayden,AB Dinda,0,1
2520,2008-04-26,3805,2,2.5,3470,4072,PA Patel,AB Dinda,0,0
2521,2008-04-26,3805,2,2.6,3470,4072,PA Patel,AB Dinda,0,5
2522,2008-04-26,3805,2,2.7,3470,4072,PA Patel,AB Dinda,0,0
2523,2008-04-26,3805,2,3.1,3470,4072,ML Hayden,I Sharma,0,2
2524,2008-04-26,3805,2,3.2,3470,4072,PA Patel,I Sharma,0,4
2525,2008-04-26,3805,2,3.3,3470,4072,PA Patel,I Sharma,0,0
2526,2008-04-26,3805,2,3.4,3470,4072,PA Patel,I Sharma,0,1
2527,2008-04-26,3805,2,3.5,3470,4072,ML Hayden,I Sharma,0,0
2528,2008-04-26,3805,2,3.6,3470,4072,ML Hayden,I Sharma,0,0
2529,2008-04-26,3805,2,3.7,3470,4072,ML Hayden,I Sharma,0,0
2530,2008-04-26,3805,2,4.1,3470,4072,PA Patel,AB Dinda,0,4
2531,2008-04-26,3805,2,4.2,3470,4072,PA Patel,AB Dinda,0,1
2532,2008-04-26,3805,2,4.3,3470,4072,ML Hayden,AB Dinda,0,0
2533,2008-04-26,3805,2,4.4,3470,4072,ML Hayden,AB Dinda,0,4
2534,2008-04-26,3805,2,4.5,3470,4072,ML Hayden,AB Dinda,0,1
2535,2008-04-26,3805,2,4.6,3470,4072,PA Patel,AB Dinda,0,0
2536,2008-04-26,3805,2,5.1,3470,4072,ML Hayden,AB Agarkar,0,4
2537,2008-04-26,3805,2,5.2,3470,4072,ML Hayden,AB Agarkar,0,4
2538,2008-04-26,3805,2,5.3,3470,4072,ML Hayden,AB Agarkar,0,1
2539,2008-04-26,3805,2,5.4,3470,4072,PA Patel,AB Agarkar,0,1
2540,2008-04-26,3805,2,5.5,3470,4072,ML Hayden,AB Agarkar,0,0
2541,2008-04-26,3805,2,5.6,3470,4072,ML Hayden,AB Agarkar,0,0
2610,2008-04-26,5025,1,0.1,3850,1922,S Chanderpaul,SR Watson,0,1
2611,2008-04-26,5025,1,0.2,3850,1922,R Dravid,SR Watson,1,0
2612,2008-04-26,5025,1,0.3,3850,1922,S Chanderpaul,SR Watson,0,0
2613,2008-04-26,5025,1,0.4,3850,1922,S Chanderpaul,SR Watson,0,0
2614,2008-04-26,5025,1,0.5,3850,1922,S Chanderpaul,SR Watson,0,0
2615,2008-04-26,5025,1,0.6,3850,1922,S Chanderpaul,SR Watson,0,0
2616,2008-04-26,5025,1,1.1,3850,1922,LRPL Taylor,Sohail Tanvir,0,0
2617,2008-04-26,5025,1,1.2,3850,1922,LRPL Taylor,Sohail Tanvir,0,1
2618,2008-04-26,5025,1,1.3,3850,1922,S Chanderpaul,Sohail Tanvir,0,0
2619,2008-04-26,5025,1,1.4,3850,1922,S Chanderpaul,Sohail Tanvir,0,1
2620,2008-04-26,5025,1,1.5,3850,1922,LRPL Taylor,Sohail Tanvir,0,1
2621,2008-04-26,5025,1,1.6,3850,1922,LRPL Taylor,Sohail Tanvir,0,6
2622,2008-04-26,5025,1,1.7,3850,1922,LRPL Taylor,Sohail Tanvir,0,6
2623,2008-04-26,5025,1,2.1,3850,1922,S Chanderpaul,SR Watson,0,0
2624,2008-04-26,5025,1,2.2,3850,1922,S Chanderpaul,SR Watson,1,0
2625,2008-04-26,5025,1,2.3,3850,1922,LRPL Taylor,SR Watson,0,0
2626,2008-04-26,5025,1,2.4,3850,1922,LRPL Taylor,SR Watson,0,1
2627,2008-04-26,5025,1,2.5,3850,1922,JH Kallis,SR Watson,0,0
2628,2008-04-26,5025,1,2.6,3850,1922,JH Kallis,SR Watson,0,0
2629,2008-04-26,5025,1,3.1,3850,1922,LRPL Taylor,Sohail Tanvir,0,4
2630,2008-04-26,5025,1,3.2,3850,1922,LRPL Taylor,Sohail Tanvir,0,0
2631,2008-04-26,5025,1,3.3,3850,1922,LRPL Taylor,Sohail Tanvir,0,4
2632,2008-04-26,5025,1,3.4,3850,1922,LRPL Taylor,Sohail Tanvir,0,0
2633,2008-04-26,5025,1,3.5,3850,1922,LRPL Taylor,Sohail Tanvir,0,0
2634,2008-04-26,5025,1,3.6,3850,1922,LRPL Taylor,Sohail Tanvir,0,4
2635,2008-04-26,5025,1,4.1,3850,1922,JH Kallis,SR Watson,0,4
2636,2008-04-26,5025,1,4.2,3850,1922,JH Kallis,SR Watson,0,4
2637,2008-04-26,5025,1,4.3,3850,1922,JH Kallis,SR Watson,0,1
2638,2008-04-26,5025,1,4.4,3850,1922,LRPL Taylor,SR Watson,0,0
2639,2008-04-26,5025,1,4.5,3850,1922,LRPL Taylor,SR Watson,0,4
2640,2008-04-26,5025,1,4.6,3850,1922,LRPL Taylor,SR Watson,0,0
2641,2008-04-26,5025,1,5.1,3850,1922,JH Kallis,MM Patel,0,0
2642,2008-04-26,5025,1,5.2,3850,1922,JH Kallis,MM Patel,0,0
2643,2008-04-26,5025,1,5.3,3850,1922,JH Kallis,MM Patel,0,1
2644,2008-04-26,5025,1,5.4,3850,1922,LRPL Taylor,MM Patel,0,4
2645,2008-04-26,5025,1,5.5,3850,1922,LRPL Taylor,MM Patel,0,6
2646,2008-04-26,5025,1,5.6,3850,1922,LRPL Taylor,MM Patel,0,4
2734,2008-04-26,5025,2,0.1,1878,3860,GC Smith,P Kumar,0,0
2735,2008-04-26,5025,2,0.2,1878,3860,GC Smith,P Kumar,0,1
2736,2008-04-26,5025,2,0.3,1878,3860,M Rawat,P Kumar,0,0
2737,2008-04-26,5025,2,0.4,1878,3860,M Rawat,P Kumar,1,0
2738,2008-04-26,5025,2,0.5,1878,3860,YK Pathan,P Kumar,0,4
2739,2008-04-26,5025,2,0.6,1878,3860,YK Pathan,P Kumar,0,4
2740,2008-04-26,5025,2,1.1,1878,3860,GC Smith,Z Khan,0,1
2741,2008-04-26,5025,2,1.2,1878,3860,YK Pathan,Z Khan,0,4
2742,2008-04-26,5025,2,1.3,1878,3860,YK Pathan,Z Khan,0,0
2743,2008-04-26,5025,2,1.4,1878,3860,YK Pathan,Z Khan,0,0
2744,2008-04-26,5025,2,1.5,1878,3860,YK Pathan,Z Khan,0,4
2745,2008-04-26,5025,2,1.6,1878,3860,YK Pathan,Z Khan,0,0
2746,2008-04-26,5025,2,2.1,1878,3860,GC Smith,P Kumar,0,1
2747,2008-04-26,5025,2,2.2,1878,3860,YK Pathan,P Kumar,0,0
2748,2008-04-26,5025,2,2.3,1878,3860,YK Pathan,P Kumar,0,1
2749,2008-04-26,5025,2,2.4,1878,3860,GC Smith,P Kumar,0,1
2750,2008-04-26,5025,2,2.5,1878,3860,YK Pathan,P Kumar,0,0
2751,2008-04-26,5025,2,2.6,1878,3860,YK Pathan,P Kumar,0,4
2752,2008-04-26,5025,2,3.1,1878,3860,GC Smith,Z Khan,0,1
2753,2008-04-26,5025,2,3.2,1878,3860,YK Pathan,Z Khan,1,0
2754,2008-04-26,5025,2,3.3,1878,3860,GC Smith,Z Khan,0,0
2755,2008-04-26,5025,2,3.4,1878,3860,GC Smith,Z Khan,0,4
2756,2008-04-26,5025,2,3.5,1878,3860,GC Smith,Z Khan,0,1
2757,2008-04-26,5025,2,3.6,1878,3860,SR Watson,Z Khan,0,0
2758,2008-04-26,5025,2,4.1,1878,3860,GC Smith,R Vinay Kumar,0,1
2759,2008-04-26,5025,2,4.2,1878,3860,SR Watson,R Vinay Kumar,0,1
2760,2008-04-26,5025,2,4.3,1878,3860,SR Watson,R Vinay Kumar,0,1
2761,2008-04-26,5025,2,4.4,1878,3860,GC Smith,R Vinay Kumar,0,0
2762,2008-04-26,5025,2,4.5,1878,3860,GC Smith,R Vinay Kumar,0,4
2763,2008-04-26,5025,2,4.6,1878,3860,GC Smith,R Vinay Kumar,0,1
2764,2008-04-26,5025,2,4.7,1878,3860,SR Watson,R Vinay Kumar,0,0
2765,2008-04-26,5025,2,5.1,1878,3860,GC Smith,Z Khan,0,0
2766,2008-04-26,5025,2,5.2,1878,3860,GC Smith,Z Khan,0,0
2767,2008-04-26,5025,2,5.3,1878,3860,GC Smith,Z Khan,0,1
2768,2008-04-26,5025,2,5.4,1878,3860,SR Watson,Z Khan,0,0
2769,2008-04-26,5025,2,5.5,1878,3860,SR Watson,Z Khan,0,1
2770,2008-04-26,5025,2,5.6,1878,3860,GC Smith,Z Khan,0,4
3289,2008-04-28,5025,1,0.1,3470,3860,PA Patel,DW Steyn,0,1
3290,2008-04-28,5025,1,0.2,3470,3860,ML Hayden,DW Steyn,0,0
3291,2008-04-28,5025,1,0.3,3470,3860,ML Hayden,DW Steyn,0,0
3292,2008-04-28,5025,1,0.4,3470,3860,ML Hayden,DW Steyn,0,0
3293,2008-04-28,5025,1,0.5,3470,3860,ML Hayden,DW Steyn,0,0
3294,2008-04-28,5025,1,0.6,3470,3860,ML Hayden,DW Steyn,0,0
3295,2008-04-28,5025,1,1.1,3470,3860,PA Patel,Z Khan,0,0
3296,2008-04-28,5025,1,1.2,3470,3860,PA Patel,Z Khan,0,1
3297,2008-04-28,5025,1,1.3,3470,3860,ML Hayden,Z Khan,0,0
3298,2008-04-28,5025,1,1.4,3470,3860,ML Hayden,Z Khan,0,4
3299,2008-04-28,5025,1,1.5,3470,3860,ML Hayden,Z Khan,0,1
3300,2008-04-28,5025,1,1.6,3470,3860,PA Patel,Z Khan,0,4
3301,2008-04-28,5025,1,2.1,3470,3860,ML Hayden,DW Steyn,0,1
3302,2008-04-28,5025,1,2.2,3470,3860,PA Patel,DW Steyn,0,1
3303,2008-04-28,5025,1,2.3,3470,3860,ML Hayden,DW Steyn,0,0
3304,2008-04-28,5025,1,2.4,3470,3860,ML Hayden,DW Steyn,0,1
3305,2008-04-28,5025,1,2.5,3470,3860,ML Hayden,DW Steyn,0,0
3306,2008-04-28,5025,1,2.6,3470,3860,ML Hayden,DW Steyn,0,1
3307,2008-04-28,5025,1,2.7,3470,3860,ML Hayden,DW Steyn,0,2
3308,2008-04-28,5025,1,2.8,3470,3860,ML Hayden,DW Steyn,0,1
3309,2008-04-28,5025,1,3.1,3470,3860,ML Hayden,Z Khan,0,0
3310,2008-04-28,5025,1,3.2,3470,3860,ML Hayden,Z Khan,0,0
3311,2008-04-28,5025,1,3.3,3470,3860,ML Hayden,Z Khan,0,0
3312,2008-04-28,5025,1,3.4,3470,3860,ML Hayden,Z Khan,0,0
3313,2008-04-28,5025,1,3.5,3470,3860,ML Hayden,Z Khan,0,4
3314,2008-04-28,5025,1,3.6,3470,3860,ML Hayden,Z Khan,1,0
3315,2008-04-28,5025,1,4.1,3470,3860,PA Patel,P Kumar,0,0
3316,2008-04-28,5025,1,4.2,3470,3860,PA Patel,P Kumar,0,0
3317,2008-04-28,5025,1,4.3,3470,3860,PA Patel,P Kumar,0,0
3318,2008-04-28,5025,1,4.4,3470,3860,PA Patel,P Kumar,0,1
3319,2008-04-28,5025,1,4.5,3470,3860,MEK Hussey,P Kumar,0,1
3320,2008-04-28,5025,1,4.6,3470,3860,PA Patel,P Kumar,0,1
3321,2008-04-28,5025,1,5.1,3470,3860,PA Patel,Z Khan,0,1
3322,2008-04-28,5025,1,5.2,3470,3860,MEK Hussey,Z Khan,0,4
3323,2008-04-28,5025,1,5.3,3470,3860,MEK Hussey,Z Khan,0,1
3324,2008-04-28,5025,1,5.4,3470,3860,PA Patel,Z Khan,0,4
3325,2008-04-28,5025,1,5.5,3470,3860,PA Patel,Z Khan,0,0
3326,2008-04-28,5025,1,5.6,3470,3860,PA Patel,Z Khan,0,1
3412,2008-04-28,5025,2,0.1,3850,3474,B Chipli,JDP Oram,0,1
3413,2008-04-28,5025,2,0.2,3850,3474,W Jaffer,JDP Oram,0,1
3414,2008-04-28,5025,2,0.3,3850,3474,W Jaffer,JDP Oram,0,0
3415,2008-04-28,5025,2,0.4,3850,3474,W Jaffer,JDP Oram,0,1
3416,2008-04-28,5025,2,0.5,3850,3474,B Chipli,JDP Oram,0,0
3417,2008-04-28,5025,2,0.6,3850,3474,B Chipli,JDP Oram,0,1
3418,2008-04-28,5025,2,0.7,3850,3474,B Chipli,JDP Oram,0,1
3419,2008-04-28,5025,2,0.8,3850,3474,W Jaffer,JDP Oram,0,1
3420,2008-04-28,5025,2,1.1,3850,3474,W Jaffer,MS Gony,0,1
3421,2008-04-28,5025,2,1.2,3850,3474,B Chipli,MS Gony,0,0
3422,2008-04-28,5025,2,1.3,3850,3474,B Chipli,MS Gony,0,0
3423,2008-04-28,5025,2,1.4,3850,3474,B Chipli,MS Gony,0,4
3424,2008-04-28,5025,2,1.5,3850,3474,B Chipli,MS Gony,0,0
3425,2008-04-28,5025,2,1.6,3850,3474,B Chipli,MS Gony,0,1
3426,2008-04-28,5025,2,2.1,3850,3474,B Chipli,JDP Oram,0,0
3427,2008-04-28,5025,2,2.2,3850,3474,B Chipli,JDP Oram,0,1
3428,2008-04-28,5025,2,2.3,3850,3474,W Jaffer,JDP Oram,0,0
3429,2008-04-28,5025,2,2.4,3850,3474,W Jaffer,JDP Oram,0,0
3430,2008-04-28,5025,2,2.5,3850,3474,W Jaffer,JDP Oram,0,0
3431,2008-04-28,5025,2,2.6,3850,3474,W Jaffer,JDP Oram,0,0
3432,2008-04-28,5025,2,3.1,3850,3474,B Chipli,MS Gony,1,0
3433,2008-04-28,5025,2,3.2,3850,3474,LRPL Taylor,MS Gony,0,2
3434,2008-04-28,5025,2,3.3,3850,3474,LRPL Taylor,MS Gony,0,1
3435,2008-04-28,5025,2,3.4,3850,3474,W Jaffer,MS Gony,0,4
3436,2008-04-28,5025,2,3.5,3850,3474,W Jaffer,MS Gony,0,0
3437,2008-04-28,5025,2,3.6,3850,3474,W Jaffer,MS Gony,0,0
3438,2008-04-28,5025,2,4.1,3850,3474,LRPL Taylor,JDP Oram,0,0
3439,2008-04-28,5025,2,4.2,3850,3474,LRPL Taylor,JDP Oram,0,6
3440,2008-04-28,5025,2,4.3,3850,3474,LRPL Taylor,JDP Oram,0,1
3441,2008-04-28,5025,2,4.4,3850,3474,W Jaffer,JDP Oram,0,1
3442,2008-04-28,5025,2,4.5,3850,3474,LRPL Taylor,JDP Oram,0,0
3443,2008-04-28,5025,2,4.6,3850,3474,LRPL Taylor,JDP Oram,0,4
3444,2008-04-28,5025,2,5.1,3850,3474,W Jaffer,MS Gony,0,2
3445,2008-04-28,5025,2,5.2,3850,3474,W Jaffer,MS Gony,0,0
3446,2008-04-28,5025,2,5.3,3850,3474,W Jaffer,MS Gony,0,4
3447,2008-04-28,5025,2,5.4,3850,3474,W Jaffer,MS Gony,0,1
3448,2008-04-28,5025,2,5.5,3850,3474,LRPL Taylor,MS Gony,0,0
3449,2008-04-28,5025,2,5.6,3850,3474,LRPL Taylor,MS Gony,0,6
3536,2008-04-29,5081,1,0.1,4078,3854,BB McCullum,SM Pollock,0,1
3537,2008-04-29,5081,1,0.2,4078,3854,SC Ganguly,SM Pollock,0,4
3538,2008-04-29,5081,1,0.3,4078,3854,SC Ganguly,SM Pollock,1,0
3539,2008-04-29,5081,1,0.4,4078,3854,RT Ponting,SM Pollock,0,1
3540,2008-04-29,5081,1,0.5,4078,3854,BB McCullum,SM Pollock,1,0
3541,2008-04-29,5081,1,0.6,4078,3854,DB Das,SM Pollock,0,0
3542,2008-04-29,5081,1,1.1,4078,3854,RT Ponting,A Nehra,0,0
3543,2008-04-29,5081,1,1.2,4078,3854,RT Ponting,A Nehra,0,1
3544,2008-04-29,5081,1,1.3,4078,3854,DB Das,A Nehra,0,4
3545,2008-04-29,5081,1,1.4,4078,3854,DB Das,A Nehra,0,4
3546,2008-04-29,5081,1,1.5,4078,3854,DB Das,A Nehra,0,0
3547,2008-04-29,5081,1,1.6,4078,3854,DB Das,A Nehra,0,0
3548,2008-04-29,5081,1,2.1,4078,3854,RT Ponting,SM Pollock,0,0
3549,2008-04-29,5081,1,2.2,4078,3854,RT Ponting,SM Pollock,0,0
3550,2008-04-29,5081,1,2.3,4078,3854,RT Ponting,SM Pollock,0,1
3551,2008-04-29,5081,1,2.4,4078,3854,DB Das,SM Pollock,0,0
3552,2008-04-29,5081,1,2.5,4078,3854,DB Das,SM Pollock,0,6
3553,2008-04-29,5081,1,2.6,4078,3854,DB Das,SM Pollock,0,0
3554,2008-04-29,5081,1,3.1,4078,3854,RT Ponting,CRD Fernando,0,0
3555,2008-04-29,5081,1,3.2,4078,3854,RT Ponting,CRD Fernando,0,1
3556,2008-04-29,5081,1,3.3,4078,3854,DB Das,CRD Fernando,0,1
3557,2008-04-29,5081,1,3.4,4078,3854,DB Das,CRD Fernando,0,4
3558,2008-04-29,5081,1,3.5,4078,3854,DB Das,CRD Fernando,0,0
3559,2008-04-29,5081,1,3.6,4078,3854,DB Das,CRD Fernando,0,4
3560,2008-04-29,5081,1,3.7,4078,3854,DB Das,CRD Fernando,0,1
3561,2008-04-29,5081,1,4.1,4078,3854,DB Das,DS Kulkarni,0,0
3562,2008-04-29,5081,1,4.2,4078,3854,DB Das,DS Kulkarni,0,0
3563,2008-04-29,5081,1,4.3,4078,3854,DB Das,DS Kulkarni,0,4
3564,2008-04-29,5081,1,4.4,4078,3854,DB Das,DS Kulkarni,0,0
3565,2008-04-29,5081,1,4.5,4078,3854,DB Das,DS Kulkarni,0,0
3566,2008-04-29,5081,1,4.6,4078,3854,DB Das,DS Kulkarni,0,1
3567,2008-04-29,5081,1,5.1,4078,3854,DB Das,DJ Bravo,0,1
3568,2008-04-29,5081,1,5.2,4078,3854,RT Ponting,DJ Bravo,0,1
3569,2008-04-29,5081,1,5.3,4078,3854,DB Das,DJ Bravo,1,0
3570,2008-04-29,5081,1,5.4,4078,3854,DJ Hussey,DJ Bravo,0,0
3571,2008-04-29,5081,1,5.5,4078,3854,DJ Hussey,DJ Bravo,0,0
3572,2008-04-29,5081,1,5.6,4078,3854,DJ Hussey,DJ Bravo,0,0
3661,2008-04-29,5081,2,0.1,3868,4072,AM Rahane,AB Agarkar,0,0
3662,2008-04-29,5081,2,0.2,3868,4072,AM Rahane,AB Agarkar,0,1
3663,2008-04-29,5081,2,0.3,3868,4072,AM Rahane,AB Agarkar,0,0
3664,2008-04-29,5081,2,0.4,3868,4072,AM Rahane,AB Agarkar,0,1
3665,2008-04-29,5081,2,0.5,3868,4072,AM Rahane,AB Agarkar,0,0
3666,2008-04-29,5081,2,0.6,3868,4072,AM Rahane,AB Agarkar,0,0
3667,2008-04-29,5081,2,0.7,3868,4072,AM Rahane,AB Agarkar,0,4
3668,2008-04-29,5081,2,0.8,3868,4072,AM Rahane,AB Agarkar,0,0
3669,2008-04-29,5081,2,1.1,3868,4072,ST Jayasuriya,I Sharma,0,4
3670,2008-04-29,5081,2,1.2,3868,4072,ST Jayasuriya,I Sharma,0,0
3671,2008-04-29,5081,2,1.3,3868,4072,ST Jayasuriya,I Sharma,0,6
3672,2008-04-29,5081,2,1.4,3868,4072,ST Jayasuriya,I Sharma,0,0
3673,2008-04-29,5081,2,1.5,3868,4072,ST Jayasuriya,I Sharma,0,0
3674,2008-04-29,5081,2,1.6,3868,4072,ST Jayasuriya,I Sharma,0,0
3675,2008-04-29,5081,2,2.1,3868,4072,AM Rahane,AB Agarkar,0,0
3676,2008-04-29,5081,2,2.2,3868,4072,AM Rahane,AB Agarkar,0,0
3677,2008-04-29,5081,2,2.3,3868,4072,AM Rahane,AB Agarkar,0,0
3678,2008-04-29,5081,2,2.4,3868,4072,AM Rahane,AB Agarkar,1,0
3679,2008-04-29,5081,2,2.5,3868,4072,MK Pandey,AB Agarkar,0,0
3680,2008-04-29,5081,2,2.6,3868,4072,MK Pandey,AB Agarkar,0,1
3681,2008-04-29,5081,2,2.7,3868,4072,MK Pandey,AB Agarkar,0,0
3682,2008-04-29,5081,2,3.1,3868,4072,ST Jayasuriya,I Sharma,0,0
3683,2008-04-29,5081,2,3.2,3868,4072,ST Jayasuriya,I Sharma,0,4
3684,2008-04-29,5081,2,3.3,3868,4072,ST Jayasuriya,I Sharma,0,4
3685,2008-04-29,5081,2,3.4,3868,4072,ST Jayasuriya,I Sharma,1,0
3686,2008-04-29,5081,2,3.5,3868,4072,RV Uthappa,I Sharma,0,0
3687,2008-04-29,5081,2,3.6,3868,4072,RV Uthappa,I Sharma,0,0
3688,2008-04-29,5081,2,4.1,3868,4072,MK Pandey,AB Dinda,1,0
3689,2008-04-29,5081,2,4.2,3868,4072,DJ Bravo,AB Dinda,0,4
3690,2008-04-29,5081,2,4.3,3868,4072,DJ Bravo,AB Dinda,0,0
3691,2008-04-29,5081,2,4.4,3868,4072,DJ Bravo,AB Dinda,0,0
3692,2008-04-29,5081,2,4.5,3868,4072,DJ Bravo,AB Dinda,0,0
3693,2008-04-29,5081,2,4.6,3868,4072,DJ Bravo,AB Dinda,0,0
3694,2008-04-29,5081,2,5.1,3868,4072,RV Uthappa,I Sharma,0,4
3695,2008-04-29,5081,2,5.2,3868,4072,RV Uthappa,I Sharma,0,0
3696,2008-04-29,5081,2,5.3,3868,4072,RV Uthappa,I Sharma,0,1
3697,2008-04-29,5081,2,5.4,3868,4072,DJ Bravo,I Sharma,0,0
3698,2008-04-29,5081,2,5.5,3868,4072,DJ Bravo,I Sharma,0,4
3699,2008-04-29,5081,2,5.6,3868,4072,DJ Bravo,I Sharma,0,0
3779,2008-04-30,4599,1,0.1,3660,3860,G Gambhir,DW Steyn,0,1
3780,2008-04-30,4599,1,0.2,3660,3860,V Sehwag,DW Steyn,0,0
3781,2008-04-30,4599,1,0.3,3660,3860,V Sehwag,DW Steyn,0,1
3782,2008-04-30,4599,1,0.4,3660,3860,G Gambhir,DW Steyn,0,0
3783,2008-04-30,4599,1,0.5,3660,3860,G Gambhir,DW Steyn,0,1
3784,2008-04-30,4599,1,0.6,3660,3860,V Sehwag,DW Steyn,0,0
3785,2008-04-30,4599,1,1.1,3660,3860,G Gambhir,Z Khan,0,1
3786,2008-04-30,4599,1,1.2,3660,3860,V Sehwag,Z Khan,0,1
3787,2008-04-30,4599,1,1.3,3660,3860,G Gambhir,Z Khan,0,0
3788,2008-04-30,4599,1,1.4,3660,3860,G Gambhir,Z Khan,0,4
3789,2008-04-30,4599,1,1.5,3660,3860,G Gambhir,Z Khan,0,4
3790,2008-04-30,4599,1,1.6,3660,3860,G Gambhir,Z Khan,0,4
3791,2008-04-30,4599,1,2.1,3660,3860,V Sehwag,DW Steyn,0,1
3792,2008-04-30,4599,1,2.2,3660,3860,V Sehwag,DW Steyn,0,1
3793,2008-04-30,4599,1,2.3,3660,3860,G Gambhir,DW Steyn,0,0
3794,2008-04-30,4599,1,2.4,3660,3860,G Gambhir,DW Steyn,0,4
3795,2008-04-30,4599,1,2.5,3660,3860,G Gambhir,DW Steyn,0,0
3796,2008-04-30,4599,1,2.6,3660,3860,G Gambhir,DW Steyn,0,4
3797,2008-04-30,4599,1,2.7,3660,3860,G Gambhir,DW Steyn,0,0
3798,2008-04-30,4599,1,3.1,3660,3860,V Sehwag,Z Khan,0,6
3799,2008-04-30,4599,1,3.2,3660,3860,V Sehwag,Z Khan,0,4
3800,2008-04-30,4599,1,3.3,3660,3860,V Sehwag,Z Khan,0,4
3801,2008-04-30,4599,1,3.4,3660,3860,V Sehwag,Z Khan,0,1
3802,2008-04-30,4599,1,3.5,3660,3860,G Gambhir,Z Khan,0,1
3803,2008-04-30,4599,1,3.6,3660,3860,V Sehwag,Z Khan,0,2
3804,2008-04-30,4599,1,4.1,3660,3860,G Gambhir,DW Steyn,0,2
3805,2008-04-30,4599,1,4.2,3660,3860,G Gambhir,DW Steyn,0,1
3806,2008-04-30,4599,1,4.3,3660,3860,V Sehwag,DW Steyn,0,4
3807,2008-04-30,4599,1,4.4,3660,3860,V Sehwag,DW Steyn,0,1
3808,2008-04-30,4599,1,4.5,3660,3860,G Gambhir,DW Steyn,0,0
3809,2008-04-30,4599,1,4.6,3660,3860,G Gambhir,DW Steyn,1,0
3810,2008-04-30,4599,1,5.1,3660,3860,G Gambhir,P Kumar,0,1
3811,2008-04-30,4599,1,5.2,3660,3860,S Dhawan,P Kumar,0,0
3812,2008-04-30,4599,1,5.3,3660,3860,S Dhawan,P Kumar,0,0
3813,2008-04-30,4599,1,5.4,3660,3860,S Dhawan,P Kumar,0,0
3814,2008-04-30,4599,1,5.5,3660,3860,S Dhawan,P Kumar,0,0
3815,2008-04-30,4599,1,5.6,3660,3860,S Dhawan,P Kumar,0,4
3901,2008-04-30,4599,2,0.1,3850,3612,P Kumar,GD McGrath,0,0
3902,2008-04-30,4599,2,0.2,3850,3612,P Kumar,GD McGrath,0,4
3903,2008-04-30,4599,2,0.3,3850,3612,P Kumar,GD McGrath,0,0
3904,2008-04-30,4599,2,0.4,3850,3612,P Kumar,GD McGrath,0,2
3905,2008-04-30,4599,2,0.5,3850,3612,P Kumar,GD McGrath,1,0
3906,2008-04-30,4599,2,0.6,3850,3612,LRPL Taylor,GD McGrath,0,1
3907,2008-04-30,4599,2,1.1,3850,3612,LRPL Taylor,Mohammad Asif,0,0
3908,2008-04-30,4599,2,1.2,3850,3612,LRPL Taylor,Mohammad Asif,0,0
3909,2008-04-30,4599,2,1.3,3850,3612,LRPL Taylor,Mohammad Asif,0,4
3910,2008-04-30,4599,2,1.4,3850,3612,LRPL Taylor,Mohammad Asif,0,1
3911,2008-04-30,4599,2,1.5,3850,3612,W Jaffer,Mohammad Asif,0,1
3912,2008-04-30,4599,2,1.6,3850,3612,LRPL Taylor,Mohammad Asif,0,4
3913,2008-04-30,4599,2,2.1,3850,3612,W Jaffer,GD McGrath,0,1
